Google_Api_Query,Google_Maps,Item_Availability,Item_Discount,Item_Price,Item_Quantity,Store_Latitude,Store_Longitude,Store_Name,Store_Zip
3450+N+Glassford+Hill+Rd+Prescott+Valley+AZ+86314,https://maps.google.com/maps?q=3450+N+Glassford+Hill+Rd+Prescott+Valley+AZ+86314,Limited Stock,15% off,$16.88 ,0,34.5920888,-112.3413512,Walmart Supercenter #3730,86314
1280+Gail+Gardner+Way+Prescott+AZ+86305,https://maps.google.com/maps?q=1280+Gail+Gardner+Way+Prescott+AZ+86305,In Stock,15% off,$16.88 ,2,34.5654343,-112.4861415,Walmart Supercenter #5303,86305
300+N+Beeline+Hwy+Payson+AZ+85541,https://maps.google.com/maps?q=300+N+Beeline+Hwy+Payson+AZ+85541,In Stock,15% off,$16.88 ,15,34.2440421,-111.3243724,Walmart Supercenter #1369,85541
2601+E+Huntington+Dr+Flagstaff+AZ+86004,https://maps.google.com/maps?q=2601+E+Huntington+Dr+Flagstaff+AZ+86004,Out of Stock,75% off,$5.00 ,0,35.1996154,-111.6144629,Walmart Supercenter #4252,86004
2750+S+Woodlands+Village+Blvd+Flagstaff+AZ+86001,https://maps.google.com/maps?q=2750+S+Woodlands+Village+Blvd+Flagstaff+AZ+86001,Out of Stock,15% off,$16.88 ,0,35.1764629,-111.6647683,Walmart #1175,86001
4435+W+Anthem+Way+Anthem+AZ+85086,https://maps.google.com/maps?q=4435+W+Anthem+Way+Anthem+AZ+85086,Out of Stock,15% off,$16.88 ,0,33.8697425,-112.1551305,Walmart Supercenter #5329,85086
34399+N+Cave+Creek+Rd+Cave+Creek+AZ+85331,https://maps.google.com/maps?q=34399+N+Cave+Creek+Rd+Cave+Creek+AZ+85331,Out of Stock,15% off,$16.88 ,0,33.7964235,-111.9621234,Walmart Supercenter #5835,85331
2100+N+Long+Beach+Blvd+Compton+CA+90221,https://maps.google.com/maps?q=2100+N+Long+Beach+Blvd+Compton+CA+90221,In Stock,75% off,$5.00 ,3,33.9099638,-118.208253,Walmart #5807,90221
9001+Apollo+Way+Downey+CA+90242,https://maps.google.com/maps?q=9001+Apollo+Way+Downey+CA+90242,In Stock,15% off,$16.88 ,17,33.9245953,-118.1285433,Walmart #4132,90242
14501+Lakewood+Blvd+Paramount+CA+90723,https://maps.google.com/maps?q=14501+Lakewood+Blvd+Paramount+CA+90723,In Stock,15% off,$16.88 ,5,33.9024604,-118.1453657,Walmart Supercenter #2110,90723
8500+Washington+Blvd+Pico+Rivera+CA+90660,https://maps.google.com/maps?q=8500+Washington+Blvd+Pico+Rivera+CA+90660,In Stock,15% off,$16.88 ,16,33.9849246,-118.1051342,Walmart Supercenter #2886,90660
19503+Normandie+Ave+Torrance+CA+90501,https://maps.google.com/maps?q=19503+Normandie+Ave+Torrance+CA+90501,In Stock,15% off,$16.88 ,2,33.8569059,-118.3003484,Walmart #5072,90501
1827+Walnut+Grove+Ave+Rosemead+CA+91770,https://maps.google.com/maps?q=1827+Walnut+Grove+Ave+Rosemead+CA+91770,In Stock,15% off,$16.88 ,16,34.050381,-118.0854473,Walmart Supercenter #5154,91770
13310+Telegraph+Rd+Santa+Fe+Springs+CA+90670,https://maps.google.com/maps?q=13310+Telegraph+Rd+Santa+Fe+Springs+CA+90670,In Stock,15% off,$16.88 ,9,33.9407135,-118.0497119,Walmart Supercenter #2948,90670
7250+Carson+Blvd+Long+Beach+CA+90808,https://maps.google.com/maps?q=7250+Carson+Blvd+Long+Beach+CA+90808,In Stock,15% off,$16.88 ,3,33.8290508,-118.0912006,Walmart Supercenter #3477,90808
1301+N+Victory+Pl+Burbank+CA+91502,https://maps.google.com/maps?q=1301+N+Victory+Pl+Burbank+CA+91502,In Stock,15% off,$16.88 ,2,34.1881654,-118.325191,Walmart #5686,91502
3705+E.+South+Street+Long+Beach+CA+90805,https://maps.google.com/maps?q=3705+E.+South+Street+Long+Beach+CA+90805,Out of Stock,75% off,$5.00 ,0,33.8614676,-118.1477091,Walmart #4101,90805
4651+Firestone+Blvd+South+Gate+CA+90280,https://maps.google.com/maps?q=4651+Firestone+Blvd+South+Gate+CA+90280,Out of Stock,15% off,$16.88 ,0,33.9548147,-118.1877806,Walmart #3180,90280
2770+Carson+St+Lakewood+CA+90712,https://maps.google.com/maps?q=2770+Carson+St+Lakewood+CA+90712,Out of Stock,15% off,$16.88 ,0,33.8306766,-118.1587067,Walmart Supercenter #2609,90712
22015+Hawthorne+Blvd+Torrance+CA+90503,https://maps.google.com/maps?q=22015+Hawthorne+Blvd+Torrance+CA+90503,Out of Stock,15% off,$16.88 ,0,33.827982,-118.3533173,Walmart #5874,90503
12701+Towne+Center+Dr+Cerritos+CA+90703,https://maps.google.com/maps?q=12701+Towne+Center+Dr+Cerritos+CA+90703,Out of Stock,15% off,$16.88 ,0,33.8723503,-118.0619689,Walmart Supercenter #2082,90703
1340+S+Beach+Blvd+La+Habra+CA+90631,https://maps.google.com/maps?q=1340+S+Beach+Blvd+La+Habra+CA+90631,In Stock,15% off,$16.88 ,8,33.9149135,-117.9660867,Walmart Supercenter #3248,90631
8450+La+Palma+Ave+Buena+Park+CA+90620,https://maps.google.com/maps?q=8450+La+Palma+Ave+Buena+Park+CA+90620,Out of Stock,75% off,$5.00 ,0,33.8451353,-117.9870888,Walmart #5032,90620
3705+E+South+St+Long+Beach+CA+90805,https://maps.google.com/maps?q=3705+E+South+St+Long+Beach+CA+90805,Out of Stock,75% off,$5.00 ,0,33.8614676,-118.1477091,Walmart Supercenter #4101,90805
1000+E+Imperial+Hwy+La+Habra+CA+90631,https://maps.google.com/maps?q=1000+E+Imperial+Hwy+La+Habra+CA+90631,Out of Stock,75% off,$5.00 ,0,33.9161339,-117.9349689,Walmart Supercenter #5641,90631
440+N+Euclid+St+Anaheim+CA+92801,https://maps.google.com/maps?q=440+N+Euclid+St+Anaheim+CA+92801,Out of Stock,15% off,$16.88 ,0,33.8360996,-117.9383548,Walmart Supercenter #2242,92801
13331+Beach+Blvd+Westminster+CA+92683,https://maps.google.com/maps?q=13331+Beach+Blvd+Westminster+CA+92683,In Stock,15% off,$16.88 ,16,33.7677022,-117.9935392,Walmart #2495,92683
8230+Talbert+Ave+Huntington+Beach+CA+92646,https://maps.google.com/maps?q=8230+Talbert+Ave+Huntington+Beach+CA+92646,In Stock,15% off,$16.88 ,10,33.7001772,-117.9854869,Walmart #2636,92646
11822+Gilbert+St+Garden+Grove+CA+92841,https://maps.google.com/maps?q=11822+Gilbert+St+Garden+Grove+CA+92841,In Stock,15% off,$16.88 ,12,33.7906515,-117.9642564,Walmart #4171,92841
17150+Gale+Ave+City+Of+Industry+CA+91745,https://maps.google.com/maps?q=17150+Gale+Ave+City+Of+Industry+CA+91745,Limited Stock,75% off,$5.00 ,0,33.9983319,-117.932406,Walmart Supercenter #2251,91745
3250+Big+Dalton+Ave+Baldwin+Park+CA+91706,https://maps.google.com/maps?q=3250+Big+Dalton+Ave+Baldwin+Park+CA+91706,In Stock,15% off,$16.88 ,15,34.0718486,-117.9635243,Walmart Supercenter #3522,91706
2753+E.+Eastland+Center+Dr+St+West+Covina+CA+91791,https://maps.google.com/maps?q=2753+E.+Eastland+Center+Dr+St+West+Covina+CA+91791,In Stock,15% off,$16.88 ,10,34.0733635,-117.8868212,Walmart #5954,91791
1950+Auto+Center+Drive+Glendora+CA+91740,https://maps.google.com/maps?q=1950+Auto+Center+Drive+Glendora+CA+91740,Limited Stock,15% off,$16.88 ,0,34.116607,-117.8258628,Walmart #1941,91740
1600+Mountain+Ave+Duarte+CA+91010,https://maps.google.com/maps?q=1600+Mountain+Ave+Duarte+CA+91010,Out of Stock,15% off,$16.88 ,0,34.1340035,-117.983865,Walmart #2401,91010
1275+N+Azusa+Ave+Covina+CA+91722,https://maps.google.com/maps?q=1275+N+Azusa+Ave+Covina+CA+91722,Out of Stock,15% off,$16.88 ,0,34.1025032,-117.9093383,Walmart Supercenter #2292,91722
8333+Van+Nuys+Blvd+Panorama+City+CA+91402,https://maps.google.com/maps?q=8333+Van+Nuys+Blvd+Panorama+City+CA+91402,Out of Stock,15% off,$16.88 ,0,34.2226561,-118.4495035,Walmart #2568,91402
6433+Fallbrook+Ave+West+Hills+CA+91307,https://maps.google.com/maps?q=6433+Fallbrook+Ave+West+Hills+CA+91307,In Stock,75% off,$5.00 ,2,34.1878862,-118.6254349,Walmart #5152,91307
25450+The+Old+Rd+Stevenson+Ranch+CA+91381,https://maps.google.com/maps?q=25450+The+Old+Rd+Stevenson+Ranch+CA+91381,In Stock,15% off,$16.88 ,2,34.3835124,-118.5691913,Walmart #2297,91381
26471+Carl+Boyer+Dr+Santa+Clarita+CA+91350,https://maps.google.com/maps?q=26471+Carl+Boyer+Dr+Santa+Clarita+CA+91350,In Stock,No Discount,$19.87 ,4,34.4139298,-118.506113,Walmart Supercenter #3523,91350
27931+Kelly+Johnson+Pkwy+Santa+Clarita+CA+91355,https://maps.google.com/maps?q=27931+Kelly+Johnson+Pkwy+Santa+Clarita+CA+91355,In Stock,15% off,$16.88 ,3,34.4441533,-118.5771471,Walmart Supercenter #5162,91355
255+Cochran+St+Simi+Valley+CA+93065,https://maps.google.com/maps?q=255+Cochran+St+Simi+Valley+CA+93065,In Stock,15% off,$16.88 ,4,34.282142,-118.7921471,Walmart #2621,93065
19821+Rinaldi+St+Porter+Ranch+CA+91326,https://maps.google.com/maps?q=19821+Rinaldi+St+Porter+Ranch+CA+91326,Out of Stock,75% off,$5.00 ,0,34.2776231,-118.5668491,Walmart Supercenter #2526,91326
40130+10Th+St+W+Palmdale+CA+93551,https://maps.google.com/maps?q=40130+10Th+St+W+Palmdale+CA+93551,In Stock,15% off,$16.88 ,4,34.61175,-118.1446345,Walmart Supercenter #1660,93551
37140+47Th+St+E+Palmdale+CA+93552,https://maps.google.com/maps?q=37140+47Th+St+E+Palmdale+CA+93552,In Stock,15% off,$16.88 ,12,34.5567872,-118.0423941,Walmart Supercenter #2950,93552
44665+Valley+Central+Way+Lancaster+CA+93536,https://maps.google.com/maps?q=44665+Valley+Central+Way+Lancaster+CA+93536,In Stock,15% off,$16.88 ,4,34.6939857,-118.1740701,Walmart Supercenter #1563,93536
1731+E+Avenue+J+Lancaster+CA+93535,https://maps.google.com/maps?q=1731+E+Avenue+J+Lancaster+CA+93535,In Stock,15% off,$16.88 ,16,34.692543,-118.0978198,Walmart Supercenter #2951,93535
2001+N+Rose+Ave+Oxnard+CA+93036,https://maps.google.com/maps?q=2001+N+Rose+Ave+Oxnard+CA+93036,Limited Stock,15% off,$16.88 ,0,34.2200202,-119.1614147,Walmart Supercenter #2032,93036
2701+Saviers+Rd+Oxnard+CA+93033,https://maps.google.com/maps?q=2701+Saviers+Rd+Oxnard+CA+93033,Out of Stock,75% off,$5.00 ,0,34.1746159,-119.1795833,Walmart #3087,93033
80+Rio+Rancho+Rd+Pomona+CA+91766,https://maps.google.com/maps?q=80+Rio+Rancho+Rd+Pomona+CA+91766,In Stock,15% off,$16.88 ,26,34.0292481,-117.7576781,Walmart #2288,91766
2595+E+Imperial+Hwy+Brea+CA+92821,https://maps.google.com/maps?q=2595+E+Imperial+Hwy+Brea+CA+92821,Limited Stock,15% off,$16.88 ,0,33.9134741,-117.8652087,Walmart #2523,92821
3943+Grand+Ave+Chino+CA+91710,https://maps.google.com/maps?q=3943+Grand+Ave+Chino+CA+91710,In Stock,15% off,$16.88 ,24,33.9955043,-117.7200268,Walmart Supercenter #3464,91710
1333+North+Mountain+Avenue+Ontario+CA+91762,https://maps.google.com/maps?q=1333+North+Mountain+Avenue+Ontario+CA+91762,In Stock,15% off,$16.88 ,26,34.0826254,-117.6724518,Walmart Supercenter #3796,91762
1290+E+Ontario+Ave+Corona+CA+92881,https://maps.google.com/maps?q=1290+E+Ontario+Ave+Corona+CA+92881,In Stock,15% off,$16.88 ,5,33.8459825,-117.5413309,Walmart Supercenter #2842,92881
479+N+Mckinley+St+Corona+CA+92879,https://maps.google.com/maps?q=479+N+Mckinley+St+Corona+CA+92879,In Stock,15% off,$16.88 ,3,33.8907331,-117.5171124,Walmart Supercenter #1912,92879
1540+W+Foothill+Blvd+Upland+CA+91786,https://maps.google.com/maps?q=1540+W+Foothill+Blvd+Upland+CA+91786,Out of Stock,15% off,$16.88 ,0,34.1058264,-117.6781749,Walmart #1992,91786
88+E+Orangethorpe+Ave+Anaheim+CA+92801,https://maps.google.com/maps?q=88+E+Orangethorpe+Ave+Anaheim+CA+92801,Out of Stock,15% off,$16.88 ,0,33.8574168,-117.9188587,Walmart Supercenter #5930,92801
12549+Foothill+Blvd+Rancho+Cucamonga+CA+91739,https://maps.google.com/maps?q=12549+Foothill+Blvd+Rancho+Cucamonga+CA+91739,Out of Stock,15% off,$16.88 ,0,34.1034292,-117.5317898,Walmart #1922,91739
5200+Van+Buren+Blvd+Riverside+CA+92503,https://maps.google.com/maps?q=5200+Van+Buren+Blvd+Riverside+CA+92503,Limited Stock,75% off,$5.00 ,0,33.9371558,-117.4554553,Walmart #2028,92503
17251+Foothill+Blvd+Fontana+CA+92335,https://maps.google.com/maps?q=17251+Foothill+Blvd+Fontana+CA+92335,Limited Stock,75% off,$5.00 ,0,34.1055949,-117.4282905,Walmart #1756,92335
1610+S+Riverside+Ave+Rialto+CA+92376,https://maps.google.com/maps?q=1610+S+Riverside+Ave+Rialto+CA+92376,In Stock,15% off,$16.88 ,12,34.0718184,-117.3721055,Walmart #1862,92376
4001+Hallmark+Pkwy+San+Bernardino+CA+92407,https://maps.google.com/maps?q=4001+Hallmark+Pkwy+San+Bernardino+CA+92407,In Stock,15% off,$16.88 ,18,34.1648127,-117.3362363,Walmart #3276,92407
1120+S+Mount+Vernon+Ave+Colton+CA+92324,https://maps.google.com/maps?q=1120+S+Mount+Vernon+Ave+Colton+CA+92324,In Stock,15% off,$16.88 ,5,34.0497163,-117.3065578,Walmart Supercenter #1692,92324
6250+Valley+Springs+Pkwy+Riverside+CA+92507,https://maps.google.com/maps?q=6250+Valley+Springs+Pkwy+Riverside+CA+92507,In Stock,15% off,$16.88 ,15,33.9384322,-117.2861652,Walmart Supercenter #1899,92507
75+North+Broadway+Chula+Vista+CA+91910,https://maps.google.com/maps?q=75+North+Broadway+Chula+Vista+CA+91910,In Stock,15% off,$16.88 ,28,32.6481546,-117.0962367,Walmart #2291,91910
1150+Broadway+Chula+Vista+CA+91911,https://maps.google.com/maps?q=1150+Broadway+Chula+Vista+CA+91911,In Stock,15% off,$16.88 ,4,32.6066251,-117.0829019,Walmart #5305,91911
1200+Highland+Ave+National+City+CA+91950,https://maps.google.com/maps?q=1200+Highland+Ave+National+City+CA+91950,In Stock,15% off,$16.88 ,2,32.6747091,-117.0994498,Walmart Supercenter #5023,91950
3412+College+Ave+San+Diego+CA+92115,https://maps.google.com/maps?q=3412+College+Ave+San+Diego+CA+92115,In Stock,15% off,$16.88 ,3,32.7415988,-117.05348,Walmart Supercenter #2479,92115
1360+Eastlake+Pkwy+Chula+Vista+CA+91915,https://maps.google.com/maps?q=1360+Eastlake+Pkwy+Chula+Vista+CA+91915,In Stock,No Discount,$19.87 ,12,32.6314313,-116.9673648,Walmart Supercenter #3516,91915
5500+Grossmont+Center+Dr+La+Mesa+CA+91942,https://maps.google.com/maps?q=5500+Grossmont+Center+Dr+La+Mesa+CA+91942,In Stock,15% off,$16.88 ,4,32.7782382,-117.0107205,Walmart #5140,91942
605+Fletcher+Pkwy+El+Cajon+CA+92020,https://maps.google.com/maps?q=605+Fletcher+Pkwy+El+Cajon+CA+92020,In Stock,15% off,$16.88 ,20,32.8041499,-116.9683268,Walmart #3524,92020
3382+Murphy+Canyon+Road+San+Diego+CA+92123,https://maps.google.com/maps?q=3382+Murphy+Canyon+Road+San+Diego+CA+92123,In Stock,15% off,$16.88 ,2,32.8053355,-117.1163641,Walmart #2177,92123
4840+Shawline+St+San+Diego+CA+92111,https://maps.google.com/maps?q=4840+Shawline+St+San+Diego+CA+92111,In Stock,15% off,$16.88 ,4,32.8295733,-117.1648932,Walmart #5338,92111
170+Town+Center+Parkway+Santee+CA+92071,https://maps.google.com/maps?q=170+Town+Center+Parkway+Santee+CA+92071,In Stock,15% off,$16.88 ,2,32.8423975,-116.9900251,Walmart #1917,92071
13425+Community+Road+Poway+CA+92064,https://maps.google.com/maps?q=13425+Community+Road+Poway+CA+92064,In Stock,15% off,$16.88 ,2,32.9590679,-117.0376641,Walmart Supercenter #1700,92064
875+E+H+St+Chula+Vista+CA+91910,https://maps.google.com/maps?q=875+E+H+St+Chula+Vista+CA+91910,Out of Stock,75% off,$5.00 ,0,32.6377627,-117.0247897,Chula Vista #3947,91910
710+Dennery+Road+San+Diego+CA+92154,https://maps.google.com/maps?q=710+Dennery+Road+San+Diego+CA+92154,Out of Stock,15% off,$16.88 ,0,32.5816381,-117.0354571,Walmart #2150,92154
13487+Camino+Canada+El+Cajon+CA+92021,https://maps.google.com/maps?q=13487+Camino+Canada+El+Cajon+CA+92021,Out of Stock,15% off,$16.88 ,0,32.8224676,-116.9018923,Walmart Supercenter #2253,92021
705+College+Blvd+Oceanside+CA+92057,https://maps.google.com/maps?q=705+College+Blvd+Oceanside+CA+92057,Limited Stock,75% off,$5.00 ,0,33.2409471,-117.2909411,Walmart Supercenter #2245,92057
732+Center+Dr+San+Marcos+CA+92069,https://maps.google.com/maps?q=732+Center+Dr+San+Marcos+CA+92069,In Stock,15% off,$16.88 ,10,33.1357755,-117.1233501,Walmart #3494,92069
1800+University+Dr+Vista+CA+92083,https://maps.google.com/maps?q=1800+University+Dr+Vista+CA+92083,In Stock,15% off,$16.88 ,21,33.1726969,-117.2167183,Walmart Supercenter #2094,92083
1550+Leucadia+Blvd+Encinitas+CA+92024,https://maps.google.com/maps?q=1550+Leucadia+Blvd+Encinitas+CA+92024,In Stock,15% off,$16.88 ,25,33.0693082,-117.2663256,Walmart Supercenter #5886,92024
3405+Marron+Rd+Oceanside+CA+92056,https://maps.google.com/maps?q=3405+Marron+Rd+Oceanside+CA+92056,In Stock,15% off,$16.88 ,5,33.1770216,-117.2975536,Walmart Supercenter #5075,92056
32225+Temecula+Pkwy+Temecula+CA+92592,https://maps.google.com/maps?q=32225+Temecula+Pkwy+Temecula+CA+92592,In Stock,15% off,$16.88 ,3,33.4808721,-117.0947139,Walmart Supercenter #2708,92592
2100+Vista+Way+Oceanside+CA+92054,https://maps.google.com/maps?q=2100+Vista+Way+Oceanside+CA+92054,Out of Stock,75% off,$5.00 ,0,33.1813236,-117.3473247,Walmart Supercenter #2494,92054
41200+Murrieta+Hot+Springs+Rd+Murrieta+CA+92562,https://maps.google.com/maps?q=41200+Murrieta+Hot+Springs+Rd+Murrieta+CA+92562,In Stock,15% off,$16.88 ,2,33.5531625,-117.1925419,Walmart #2952,92562
27470+Alicia+Pkwy+Laguna+Niguel+CA+92677,https://maps.google.com/maps?q=27470+Alicia+Pkwy+Laguna+Niguel+CA+92677,In Stock,15% off,$16.88 ,2,33.5634815,-117.7129621,Walmart #2206,92677
951+Avenida+Pico+San+Clemente+CA+92673,https://maps.google.com/maps?q=951+Avenida+Pico+San+Clemente+CA+92673,Out of Stock,15% off,$16.88 ,0,33.4557689,-117.6062601,Walmart #2527,92673
2050+W+Redlands+Blvd+Redlands+CA+92373,https://maps.google.com/maps?q=2050+W+Redlands+Blvd+Redlands+CA+92373,Limited Stock,15% off,$16.88 ,0,34.0652221,-117.2227371,Walmart #1693,92373
4210+East+Highland+Avenue+Highland+CA+92346,https://maps.google.com/maps?q=4210+East+Highland+Avenue+Highland+CA+92346,Limited Stock,15% off,$16.88 ,0,34.1378079,-117.1946666,Walmart Supercenter #1914,92346
13401+Main+St+Hesperia+CA+92345,https://maps.google.com/maps?q=13401+Main+St+Hesperia+CA+92345,In Stock,15% off,$16.88 ,18,34.4242082,-117.3700939,Walmart Supercenter #4340,92345
11896+Amargosa+Rd+Victorville+CA+92392,https://maps.google.com/maps?q=11896+Amargosa+Rd+Victorville+CA+92392,In Stock,15% off,$16.88 ,12,34.4653214,-117.3544862,Walmart Supercenter #1588,92392
12234+Palmdale+Road+Victorville+CA+92392,https://maps.google.com/maps?q=12234+Palmdale+Road+Victorville+CA+92392,In Stock,15% off,$16.88 ,19,34.5092886,-117.3972667,Walmart Supercenter #4392,92392
12721+Moreno+Beach+Dr+Moreno+Valley+CA+92555,https://maps.google.com/maps?q=12721+Moreno+Beach+Dr+Moreno+Valley+CA+92555,In Stock,15% off,$16.88 ,2,33.9366012,-117.1824093,Walmart Supercenter #5193,92555
20251+Hwy+18+Apple+Valley+CA+92307,https://maps.google.com/maps?q=20251+Hwy+18+Apple+Valley+CA+92307,Out of Stock,15% off,$16.88 ,0,34.5257502,-117.2233333,Walmart #2333,92307
1800+N+Perris+Blvd+Perris+CA+92571,https://maps.google.com/maps?q=1800+N+Perris+Blvd+Perris+CA+92571,In Stock,15% off,$16.88 ,15,33.8060559,-117.2295806,Walmart Supercenter #1747,92571
1540+E+2Nd+St+Beaumont+CA+92223,https://maps.google.com/maps?q=1540+E+2Nd+St+Beaumont+CA+92223,In Stock,15% off,$16.88 ,21,33.9245402,-116.9517892,Walmart Supercenter #5156,92223
1231+S+Sanderson+Ave+Hemet+CA+92545,https://maps.google.com/maps?q=1231+S+Sanderson+Ave+Hemet+CA+92545,In Stock,15% off,$16.88 ,14,33.7266112,-117.0098913,Walmart Supercenter #1853,92545
31700+Grape+St+Lake+Elsinore+CA+92532,https://maps.google.com/maps?q=31700+Grape+St+Lake+Elsinore+CA+92532,Limited Stock,15% off,$16.88 ,0,33.6622824,-117.2946147,Walmart #2077,92532
26502+Towne+Centre+Dr+Foothill+Ranch+CA+92610,https://maps.google.com/maps?q=26502+Towne+Centre+Dr+Foothill+Ranch+CA+92610,In Stock,15% off,$16.88 ,3,33.6797669,-117.6711685,Walmart Supercenter #2218,92610
71+Technology+Dr+Irvine+CA+92618,https://maps.google.com/maps?q=71+Technology+Dr+Irvine+CA+92618,Out of Stock,75% off,$5.00 ,0,33.6568886,-117.7416144,Walmart #5687,92618
3600+W+Mcfadden+Ave+Santa+Ana+CA+92704,https://maps.google.com/maps?q=3600+W+Mcfadden+Ave+Santa+Ana+CA+92704,Out of Stock,75% off,$5.00 ,0,33.7373551,-117.9151971,Walmart Supercenter #2517,92704
16555+Von+Karman+Ave+Ste+A+Irvine+CA+92606,https://maps.google.com/maps?q=16555+Von+Karman+Ave+Ste+A+Irvine+CA+92606,Out of Stock,15% off,$16.88 ,0,33.6986493,-117.8354906,Walmart #5644,92606
1250+W+Henderson+Ave+Porterville+CA+93257,https://maps.google.com/maps?q=1250+W+Henderson+Ave+Porterville+CA+93257,In Stock,15% off,$16.88 ,4,36.0831316,-119.04622,Walmart #1877,93257
1110+E+Prosperity+Ave+Tulare+CA+93274,https://maps.google.com/maps?q=1110+E+Prosperity+Ave+Tulare+CA+93274,In Stock,15% off,$16.88 ,9,36.2286771,-119.3292091,Walmart #2536,93274
530+Woollomes+Ave+Delano+CA+93215,https://maps.google.com/maps?q=530+Woollomes+Ave+Delano+CA+93215,In Stock,15% off,$16.88 ,40,35.7438985,-119.248241,Walmart Supercenter #5215,93215
401+N.+Central+Avenue+Wasco+CA+93280,https://maps.google.com/maps?q=401+N.+Central+Avenue+Wasco+CA+93280,In Stock,15% off,$16.88 ,9,35.6042934,-119.3594717,Walmart #5859,93280
250+S+12Th+Ave+Hanford+CA+93230,https://maps.google.com/maps?q=250+S+12Th+Ave+Hanford+CA+93230,In Stock,15% off,$16.88 ,11,36.3218474,-119.6763557,Walmart Supercenter #1645,93230
770+W+El+Monte+Way+Dinuba+CA+93618,https://maps.google.com/maps?q=770+W+El+Monte+Way+Dinuba+CA+93618,In Stock,No Discount,$19.87 ,16,36.5433793,-119.4021512,Walmart Supercenter #5394,93618
2601+Fashion+Place+Bakersfield+CA+93306,https://maps.google.com/maps?q=2601+Fashion+Place+Bakersfield+CA+93306,In Stock,15% off,$16.88 ,3,35.3920756,-118.9609872,Walmart Supercenter #1624,93306
8400+Rosedale+Hwy+Bakersfield+CA+93312,https://maps.google.com/maps?q=8400+Rosedale+Hwy+Bakersfield+CA+93312,In Stock,15% off,$16.88 ,3,35.3858737,-119.0951816,Walmart Supercenter #2557,93312
5125+East+Kings+Canyon+Rd+Fresno+CA+93727,https://maps.google.com/maps?q=5125+East+Kings+Canyon+Rd+Fresno+CA+93727,Limited Stock,75% off,$5.00 ,0,36.7383152,-119.7214479,Walmart Supercenter #2001,93727
6225+Colony+St+Bakersfield+CA+93307,https://maps.google.com/maps?q=6225+Colony+St+Bakersfield+CA+93307,In Stock,15% off,$16.88 ,10,35.2987787,-119.0294447,Walmart Supercenter #1574,93307
2761+Jensen+Ave+Sanger+CA+93657,https://maps.google.com/maps?q=2761+Jensen+Ave+Sanger+CA+93657,In Stock,15% off,$16.88 ,3,36.7055967,-119.577655,Walmart Supercenter #4238,93657
5075+Gosford+Rd+Bakersfield+CA+93313,https://maps.google.com/maps?q=5075+Gosford+Rd+Bakersfield+CA+93313,In Stock,15% off,$16.88 ,2,35.309661,-119.0956713,Walmart Supercenter #5134,93313
1819+E+Noble+Ave+Visalia+CA+93292,https://maps.google.com/maps?q=1819+E+Noble+Ave+Visalia+CA+93292,Out of Stock,75% off,$5.00 ,0,36.3241622,-119.2726059,Walmart #1826,93292
3400+Floral+Ave+Selma+CA+93662,https://maps.google.com/maps?q=3400+Floral+Ave+Selma+CA+93662,Out of Stock,15% off,$16.88 ,0,36.5773168,-119.6345227,Walmart Supercenter #1882,93662
323+W+Shaw+Ave+Clovis+CA+93612,https://maps.google.com/maps?q=323+W+Shaw+Ave+Clovis+CA+93612,Limited Stock,75% off,$5.00 ,0,36.8112062,-119.7167227,Walmart Supercenter #2277,93612
1804+East+Ashlan+Avenue+Fresno+CA+93726,https://maps.google.com/maps?q=1804+East+Ashlan+Avenue+Fresno+CA+93726,Limited Stock,75% off,$5.00 ,0,36.7925885,-119.7891058,Walmart #5632,93726
3680+W+Shaw+Ave+Fresno+CA+93711,https://maps.google.com/maps?q=3680+W+Shaw+Ave+Fresno+CA+93711,In Stock,15% off,$16.88 ,13,36.8108857,-119.8641296,Walmart #1815,93711
7065+N+Ingram+Ave+Fresno+CA+93650,https://maps.google.com/maps?q=7065+N+Ingram+Ave+Fresno+CA+93650,In Stock,15% off,$16.88 ,2,36.8390607,-119.8032161,Walmart Supercenter #2985,93650
1185+Herndon+Ave+Clovis+CA+93611,https://maps.google.com/maps?q=1185+Herndon+Ave+Clovis+CA+93611,Limited Stock,No Discount,$19.87 ,0,36.8396824,-119.6957246,Walmart Supercenter #5337,93611
14061+W.+Whitesbridge+Avenue+Kerman+CA+93630,https://maps.google.com/maps?q=14061+W.+Whitesbridge+Avenue+Kerman+CA+93630,Limited Stock,15% off,$16.88 ,0,36.7327148,-120.0439537,Walmart Supercenter #5701,93630
1977+W+Cleveland+Ave+Madera+CA+93637,https://maps.google.com/maps?q=1977+W+Cleveland+Ave+Madera+CA+93637,Out of Stock,15% off,$16.88 ,0,36.9756075,-120.0804248,Walmart #1583,93637
150+Beach+Rd+Marina+CA+93933,https://maps.google.com/maps?q=150+Beach+Rd+Marina+CA+93933,Limited Stock,15% off,$16.88 ,0,36.6933508,-121.8015297,Walmart Supercenter #4488,93933
7150+Camino+Arroyo+Gilroy+CA+95020,https://maps.google.com/maps?q=7150+Camino+Arroyo+Gilroy+CA+95020,In Stock,15% off,$16.88 ,13,37.0085217,-121.5510939,Walmart Supercenter #2002,95020
777+Story+Rd+San+Jose+CA+95122,https://maps.google.com/maps?q=777+Story+Rd+San+Jose+CA+95122,Limited Stock,75% off,$5.00 ,0,37.3304293,-121.8601749,Walmart Supercenter #5435,95122
